id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1289,0.000003,bna,-,INT,2,0,200,0,3.333.333.215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1290,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1291,0.468903,tcp,http,FIN,10,10,772,1360,40.520.107,62,252,1.185.746.289,208.827.832,2,2,52.100.333,46.250.891,3.437.718.339,95.038.734,255,3200884587,4192990747,255,0.101184,0.05195,0.049234,77,136,1,226,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1292,0.000003,bna,-,INT,2,0,200,0,3.333.333.215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1293,0.654022,tcp,-,FIN,10,8,564,354,2.599.301,254,252,6.213.858.398,3.791.921.387,2,1,72.583,86.083.289,5.460.324.716,13.021.825,255,3895627586,99601606,255,0.072119,0.051436,0.020683,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1294,0.180308,tcp,-,FIN,10,6,576,268,83.190.985,254,252,2.302.726.367,9.938.549.805,2,1,18.459.889,34.711.602,987.533.817,59.360.254,255,922241102,3982262460,255,0.054735,0.006747,0.047988,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1295,1.260.943,tcp,http,FIN,10,6,1282,268,11.895.858,254,252,7.321.504.395,1.421.158.569,2,1,138.352.778,245.242,9.637.030.379,450.915.937,255,560953154,4194638564,255,0.098667,0.034732,0.063935,128,45,1,0,4,1,1,1,1,1,0,0,1,1,1,0,Worms,1
1296,1.568.354,tcp,-,FIN,18,18,1020,3282,2.231.639,62,252,4.917.257.324,1.581.275.684,6,7,92.248.882,86.168.297,4.477.601.793,104.969.758,255,2198474823,2205848810,255,0.212781,0.103489,0.109292,57,182,0,0,9,1,1,1,1,1,0,0,0,2,1,0,DoS,1
1297,0.928218,tcp,smtp,FIN,62,26,60938,2020,93.727.981,62,252,5.167.406.875,1.674.606.641,28,8,154.703,36.830.078,1.174.981.208,43.666.441,255,3486345688,806433057,255,0.051551,0.006771,0.04478,983,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1298,0.459003,tcp,-,FIN,10,6,1506,268,32.679.525,254,252,2.363.383.203,3.904.114.014,2,1,45.321.222,78.668.602,229.147.004,111.135.797,255,4103098805,3892470387,255,0.110199,0.065657,0.044542,151,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
1299,0.249028,tcp,http,FIN,10,6,868,268,60.234.191,254,252,2.512.167.383,7.195.978.027,2,1,25.070.778,44.693.398,1.214.703.399,58.473.816,255,634289703,2270769987,255,0.045484,0.025551,0.019933,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1300,0.459003,tcp,-,FIN,10,6,1506,268,32.679.525,254,252,2.363.383.203,3.904.114.014,2,1,45.321.222,78.668.602,229.147.004,111.135.797,255,4103098805,3892470387,255,0.110199,0.065657,0.044542,151,45,0,0,9,1,1,1,1,6,0,0,0,2,6,0,Fuzzers,1
1301,0.671825,tcp,http,FIN,20,8,17286,354,40.189.038,254,252,1.955.509.219,36.914.375,7,1,35.310.791,80.915.859,2.802.880.921,109.646.211,255,3382921697,4160756543,255,0.222801,0.105411,0.11739,864,44,1,0,3,1,1,1,1,3,0,0,1,2,3,0,Fuzzers,1
1302,0.000009,i-nlsp,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1303,0.000009,udp,-,INT,2,0,2722,0,1.111.111.072,254,0,1209777792,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1304,0.254299,tcp,-,FIN,10,6,558,268,58.985.679,254,252,158.238.916,7.046.822.266,2,1,27.357.667,49.333,1.648.793.044,8.261.257,255,109784826,3756776342,255,0.026735,0.007625,0.01911,56,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1305,0.40733,tcp,-,FIN,10,6,546,268,36.825.178,254,252,9.662.926.758,4.399.381.348,2,1,41.735.111,66.347.602,2.146.197.361,99.212.781,255,1143914588,2598550012,255,0.126932,0.075584,0.051348,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
1306,1.171.427,cbt,-,INT,4,0,360,0,2.560.979,254,0,1.843.904.907,0,0,0,390.475.656,0,552.206.063,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Reconnaissance,1
1307,0.308004,tcp,-,FIN,10,6,546,268,48.700.668,254,252,1.277.905.469,5.818.106.445,2,1,32.455.889,47.731.801,1.725.702.569,68.512.461,255,3810185163,1456541258,255,0.10686,0.069342,0.037518,55,45,0,0,7,1,2,2,1,7,0,0,0,3,7,0,Fuzzers,1
1308,0.000007,narp,-,INT,2,0,200,0,1.428.571.409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Reconnaissance,1
1309,1.171.427,cbt,-,INT,4,0,360,0,2.560.979,254,0,1.843.904.907,0,0,0,390.475.656,0,552.206.063,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1310,0.308797,tcp,-,FIN,10,6,484,268,48.575.601,254,252,1.129.544.629,5.803.165.039,2,1,34.209.778,49.963,1.928.390.797,81.216.508,255,2651101561,1455290684,255,0.112335,0.058975,0.05336,48,45,0,0,7,1,2,2,1,7,0,0,0,3,7,0,Fuzzers,1
1311,0.000007,narp,-,INT,2,0,200,0,1.428.571.409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1312,0.64647,tcp,-,FIN,10,8,564,354,26.296.657,254,252,6.286.447.754,3.836.218.262,2,1,70.994.222,90.968.289,5.531.725.201,139.910.781,255,1982096721,3162901012,255,0.059765,0.009682,0.050083,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1313,0.000008,argus,-,INT,2,0,180,0,1.250.000.003,254,0,90000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Reconnaissance,1
1314,0.000007,swipe,-,INT,2,0,200,0,1.428.571.409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1315,0.000008,argus,-,INT,2,0,180,0,1.250.000.003,254,0,90000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Backdoor,1
1316,0.675059,tcp,-,FIN,10,8,564,354,25.182.983,254,252,6.020.214.355,367.375.293,2,1,73.409.889,8.972.343,561.346.721,128.608.984,255,3921906210,3260559447,255,0.09471,0.046989,0.047721,56,44,0,0,14,1,1,1,1,1,0,0,0,3,2,0,Reconnaissance,1
1317,0.000003,udp,-,INT,2,0,168,0,3.333.333.215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,2,1,1,2,0,0,0,3,1,0,Reconnaissance,1
1318,0.000007,swipe,-,INT,2,0,200,0,1.428.571.409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1319,0.000003,bbn-rcc,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1320,0.000003,bbn-rcc,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1321,0.696376,tcp,ssl,FIN,12,10,1280,2056,30.156.121,254,252,134.869.668,2.126.437.305,3,3,63.306.911,74.001.555,3.271.537.283,12.972.832,255,124440849,4027783734,255,0.06396,0.029629,0.034331,107,206,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1322,0.681699,tcp,-,FIN,10,8,564,354,24.937.693,254,252,5.961.575.684,3.637.969.482,2,1,74.246.111,9.507.543,5.576.349.439,143.07,255,3642115140,1832898887,255,0.065654,0.016161,0.049493,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1323,0.282892,tcp,http,FIN,10,6,846,268,53.023.771,254,252,2.154.886.133,6.334.573.242,2,1,30.518.667,45.790.602,1.543.415.784,67.435.086,255,3160564181,1640859183,255,0.087537,0.05393,0.033607,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1324,0.000008,ipv6-no,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Analysis,1
1325,0.196087,tcp,http,FIN,10,6,892,268,76.496.656,254,252,3.276.096.875,9.138.800.781,2,1,19.724,37.052,1.044.068.804,60.392.516,255,3297193841,1091771927,255,0.056476,0.010818,0.045658,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1326,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,9,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1327,0.000008,ipv6-no,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1328,0.548247,tcp,-,FIN,10,8,566,354,31.007.923,254,252,7.441.901.367,4.523.508.789,2,1,59.036.667,7.063.757,3.835.337.772,113.474.031,255,2501084015,2074040642,255,0.097786,0.053781,0.044005,57,44,0,0,12,1,3,3,2,11,0,0,0,3,11,0,Fuzzers,1
1329,0.000008,ipv6-no,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1330,0.235617,tcp,http,FIN,10,8,784,1228,72.150.992,62,252,2.397.110.547,3.649.991.406,2,2,26.089.222,31.234.857,1.400.185.886,56.445.797,255,3798968528,1078782191,255,0.04958,0.016964,0.032616,78,154,1,205,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1331,0.000008,ipv6-no,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1332,0.198026,tcp,http,FIN,10,6,962,268,75.747.629,254,252,3.498.530.469,9.049.316.406,2,1,20.501.778,37.346.199,1.086.031.642,63.125.195,255,1504720235,1424931349,255,0.058303,0.011286,0.047017,96,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1333,0.181291,tcp,http,FIN,10,6,924,268,82.739.905,254,252,3.671.445.313,9.884.660.156,2,1,18.924,34.887.801,1.012.039.123,60.946.887,255,3771766140,3975040444,255,0.053074,0.006844,0.04623,92,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1334,0.000003,chaos,-,INT,2,0,200,0,3.333.333.215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1335,0.000005,udp,-,INT,2,0,168,0,2.000.000.051,254,0,134400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1336,0.501477,tcp,-,FIN,14,6,6830,268,37.888.078,254,252,1.011.890.859,3.573.444.092,4,1,33.501.307,85.126.797,2.077.857.925,118.541.703,255,3664970928,721704767,255,0.153557,0.075833,0.077724,488,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
1337,0.000003,chaos,-,INT,2,0,200,0,3.333.333.215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1338,0.000008,any,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
1339,0.847379,tcp,-,FIN,10,8,1332,354,20.061.861,254,252,1.131.960.938,2.926.671.387,2,1,80.302,109.739.711,5.460.278.617,157.193.359,255,2019042547,324936510,255,0.152746,0.079195,0.073551,133,44,0,0,5,1,1,1,1,5,0,0,0,1,6,0,Fuzzers,1
1340,0.000008,any,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
1341,0.000008,udp,-,INT,2,0,168,0,1.250.000.003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1342,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,2,0,0,0,1,5,0,Reconnaissance,1
1343,0.000006,egp,-,INT,2,0,180,0,1.666.666.608,254,0,119999992,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Analysis,1
1344,0.921987,ospf,-,INT,20,0,1280,0,20.607.666,254,0,10.551.125,0,0,0,48.525.633,0,52.253.805,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Fuzzers,1
1345,0.000006,egp,-,INT,2,0,180,0,1.666.666.608,254,0,119999992,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1346,0.921987,ospf,-,INT,20,0,1280,0,20.607.666,254,0,10.551.125,0,0,0,48.525.633,0,52.253.805,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,DoS,1
1347,0.935294,tcp,-,FIN,10,8,550,354,18.176.103,254,252,4.233.962.891,2.651.572.754,2,1,97.825.444,117.897,5.515.795.426,207.328.734,255,559311153,1801358782,255,0.230096,0.11001,0.120086,55,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1348,0.921987,ospf,-,INT,20,0,1280,0,20.607.666,254,0,10.551.125,0,0,0,48.525.633,0,52.253.805,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,DoS,1
1349,0.000005,ipv6-opts,-,INT,2,0,200,0,2.000.000.051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Analysis,1
1350,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
1351,0.000005,ipv6-opts,-,INT,2,0,200,0,2.000.000.051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
1352,0.896838,tcp,-,FIN,10,8,1972,354,18.955.486,254,252,1.583.340.527,2.765.270.752,2,1,90.666.667,108.428.859,5.598.151.017,153.933.141,255,917930112,3488840835,255,0.218701,0.137827,0.080874,197,44,0,0,6,1,1,1,1,7,0,0,0,1,6,0,Fuzzers,1
1353,0.000011,udp,-,INT,2,0,754,0,909.090.902,254,0,274181824,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,377,0,0,0,43,2,10,10,2,40,0,0,0,10,39,0,Fuzzers,1
1354,0.628322,tcp,-,FIN,10,6,2612,268,23.873.109,254,252,2.993.369.531,2.852.040.771,2,1,62.767.667,105.570.203,3.338.945.377,154.949.219,255,1928601956,2455839812,255,0.214252,0.10047,0.113782,261,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
1355,0.000002,emcon,-,INT,2,0,180,0,5.000.000.013,254,0,360000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Analysis,1
1356,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,1,1,1,4,0,0,0,3,1,0,Reconnaissance,1
1357,0.000009,cftp,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1358,0.000009,gre,-,INT,2,0,156,0,1.111.111.072,254,0,69333328,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,DoS,1
1359,0.000009,cftp,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1360,0.000003,igp,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Reconnaissance,1
1361,0.603647,tcp,http,FIN,10,6,786,268,2.484.896,254,252,9.382.967.773,2.968.622.314,2,1,64.148.111,102.538.602,3.247.031.327,160.575.219,255,3463969379,882590720,255,0.161712,0.09095,0.070762,79,45,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
1362,0.000009,gre,-,INT,2,0,156,0,1.111.111.072,254,0,69333328,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,DoS,1
1363,0.000009,cftp,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1364,0.000003,igp,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Backdoor,1
1365,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1366,0.000003,igp,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1367,0.918221,tcp,-,FIN,10,8,564,354,18.514.061,254,252,4.425.949.707,2.700.874.756,2,1,99.124.222,121.869.711,704.169.937,164.624.469,255,2764846580,2429389062,255,0.134093,0.065128,0.068965,56,44,0,0,5,1,2,1,1,1,0,0,0,2,7,0,Reconnaissance,1
1368,0.000009,any,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
1369,0.000003,pup,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1370,0.47146,tcp,-,FIN,10,6,622,268,3.181.606,254,252,9.502.396.484,3.800.958.496,2,1,50.489.222,73.926,2.581.196.373,104.704.688,255,3309549060,3250389483,255,0.156627,0.101824,0.054803,62,45,0,0,6,1,1,1,1,6,0,0,0,2,7,0,Fuzzers,1
1371,0.662481,tcp,-,FIN,10,8,564,354,25.661.113,254,252,6.134.515.625,3.743.503.418,2,1,73.609,90.465.141,5.563.499.145,142.579.797,255,3596334607,4007490854,255,0.072083,0.017662,0.054421,56,44,0,0,2,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
1372,0.000003,xnet,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Analysis,1
1373,0.000003,ippc,-,INT,2,0,200,0,3.333.333.215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,DoS,1
1374,0.000003,xnet,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1375,0.000009,kryptolan,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,Reconnaissance,1
1376,0.000003,xnet,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1377,0.000009,kryptolan,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,DoS,1
1378,0.169067,tcp,-,FIN,10,6,724,268,88.722.225,254,252,3.085.167.578,1.059.934.863,2,1,17.765.444,32.342.199,955.576.013,57.616.785,255,1081979801,1553142192,255,0.051824,0.007347,0.044477,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1379,0.627473,tcp,-,FIN,10,8,564,354,27.092.799,254,252,6.476.772.949,3.952.361.328,2,1,69.054.333,88.250.859,5.416.800.484,137.527.391,255,1237271084,2119180084,255,0.056555,0.009708,0.046847,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1380,0.000009,udp,-,INT,2,0,168,0,1.111.111.072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1381,1.513.676,tcp,http,FIN,10,8,918,2092,11.230.937,62,252,4.370.816.406,9.677.103.516,2,2,168.168,203.920.422,1.061.966.329,433.924.688,255,2957350898,2089982456,255,0.17823,0.086225,0.092005,92,262,1,641,2,1,2,1,1,1,0,0,1,1,2,0,DoS,1
1382,0.190554,tcp,http,FIN,10,6,840,268,78.717.847,254,252,3.173.903.516,940.415.918,2,1,18.981.111,33.870.398,1.026.782.222,49.229.207,255,2593603835,1528499933,255,0.044226,0.021196,0.02303,84,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1383,1.281.871,tcp,http,FIN,10,8,962,354,13.261.865,254,252,5.404.600.098,1.934.672.119,2,1,136.539.889,171.681,8.910.334.873,239.261.687,255,333152243,1458873269,255,0.179376,0.080101,0.099275,96,44,1,0,1,1,1,1,1,2,0,0,1,2,1,0,DoS,1
1384,0.000008,sat-mon,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Reconnaissance,1
1385,0.842038,tcp,http,FIN,10,8,920,2108,20.189.113,62,252,7.866.628.418,1.752.890.039,2,2,93.457.333,10.170.357,4.799.328.377,140.485,255,3605756528,1635292770,255,0.232238,0.130108,0.10213,92,264,1,626,2,1,1,1,1,1,0,0,1,2,1,0,DoS,1
1386,0.000008,sat-mon,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
1387,0.000001,visa,-,INT,2,0,200,0,1.000.000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
1388,0.000003,udp,-,INT,2,0,168,0,3.333.333.215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1389,0.000001,visa,-,INT,2,0,200,0,1.000.000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
1390,0.000009,dcn,-,INT,2,0,200,0,1.111.111.072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
1391,0.000008,cpnx,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,10,6,0,DoS,1
1392,136.633,tcp,http,FIN,40,220,2244,282289,189.558.888,62,252,1.281.096.094,1645318.5,2,108,35.034.103,6.211.278,1.798.362.332,792.690.383,255,2395278951,625237154,255,0.050982,0.005407,0.045575,56,1283,1,136455,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1393,0.893946,tcp,smtp,FIN,76,28,78972,2148,115.219.489,62,252,6.974.291.875,1.854.250.781,35,8,1.191.928,3.275.526,990.642.127,41.326.027,255,1397267140,3726329024,255,0.050898,0.006082,0.044816,1039,77,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
1394,0.000005,hmp,-,INT,2,0,200,0,2.000.000.051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Analysis,1
1395,0.489758,ospf,-,INT,20,0,1040,0,38.794.669,254,0,1.613.858.203,0,0,0,25.776.736,0,29.430.768,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1396,0.000008,prm,-,INT,2,0,200,0,1.250.000.003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1397,0.000008,udp,-,INT,2,0,168,0,1.250.000.003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
